cityid,hotelname,locality,starrating,rent,freebreakfast,freewifi,pincode,hasswimmingpool,hoteldescription
140,Red Fox Hotel East Delhi,"Plot No. 6, Community Center, Mayur Vihar Phase III, New Delhi, Delhi N.C.R, 110096 India",3,2725,f,t,110096,f,"3-star hotel in New Delhi with restaurant, health club"
140,Regale Inn,"A - 2 Chittranjan Park,,New Delhi,Delhi N.C.R,India",2.5,2550,f,t,110019,f,"Hotel with restaurant, near ISKCON Temple"
140,Rockland Hotel,B-207 C.R. Park Outer RIng Road,3,2325,t,t,110019,f,3-star hotel with restaurant near ISKCON Temple
140,Roseate House,"Plot No. 10, GMR Hospitality District, Indira Gandhi International Airport, New Delhi, Delhi N.C.R, 110037, India",5,7320,f,t,110037,t,"Luxury hotel in New Delhi with 3 restaurants, 2 bars/lounges"
140,Saptgiri Hotel,"L-322,Mahipalpur Extn,Near IGI Airport",3,3108,t,t,110037,t,"3-star hotel in New Delhi with spa, restaurant"
140,Shervani Nehru place,"B-20, Chirag enclave, New Delhi",3.5,3791,t,t,110048,f,3.5-star hotel
140,Shreyans Inn,B-2/5 Safdarjung Enclave,4,2608,t,t,110029,f,4-star hotel in New Delhi
140,Silver Leaf,"A- 66, Sector 51, Noida",2.5,1948,t,t,201301,f,No-frills hotel
140,Siris 18,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2410,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 19,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2648,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 20,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2410,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 21,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2410,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 22,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2700,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 23,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2410,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 24,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2648,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Siris 25,"18 Siris Road, DLF Phase III, Gurgaon, Delhi N.C.R, 122010, India",3.5,2410,t,t,122010,f,3.5-star Gurgaon hotel with restaurant
140,Skycity Hotel,"1 Old Judicial Complex, Jharsa Road, Sector-15, Gurgaon, Delhi N.C.R, India",4,4637,t,t,122001,t,"4-star hotel in Gurgaon with 2 restaurants, 2 bars/lounges"
140,SoulVaas Bax,"65, Akashneem Marg, DLF Phase-2,, Gurgaon, Haryana, 122001 India",2.5,1731,t,t,122001,f,No-frills hotel in DLF City
140,Svelte Hotel & Personal Suites,A3 District Centre Select citywalk,4,6244,t,f,110017,t,4-star hotel in New Delhi with outdoor pool restaurant
140,Taj Palace Hotel,"2 Sardar Patel Marg, New Delhi, Delhi N.C.R, 110 021, India",5,12158,t,t,110021,t,"Luxury hotel in New Delhi with 3 restaurants, outdoor pool"
140,Tashkent Palace,"2712, Street No.-8, Pahar Ganj, New Delhi, Delhi, 110055, India",2.5,886,t,t,110055,f,Art Deco hotel within easy reach of Jama Masjid
140,The Acura BMK,"452/453, Civil Lines, Adjacent to Rajiv Chowk, Gurgaon, Delhi N.C.R, India",4,3734,t,t,122002,t,"4-star hotel in Gurgaon with outdoor pool, restaurant"
140,"The Anya Hotel, Gurgaon, a Member of Design Hotels","42 Golf Course Road, Sector 43, Gurgaon, Delhi N.C.R, India",4,11000,t,t,122002,t,"Luxury hotel in Gurgaon with 2 restaurants, spa"
140,The Ashok,"Diplomatic Enclave 50-b,Chanakayapuri,New Delhi,Delhi N.C.R,India",5,6742,f,t,110021,t,"Luxury hotel with 6 restaurants, near Rashtrapati Bhavan"
140,The Ashtan Sarovar Portico,"C-2,Green Park Extension,,New Delhi,Delhi N.C.R,India",3.5,5036,f,t,110016,f,Abc
140,The Bristol Hotel,"DLF City Phase I, Gurgaon, Delhi N.C.R, India",4,6137,t,t,122002,t,"Luxury hotel in DLF Phase 1 with 2 restaurants, spa"
140,The Claridges New Delhi,"12 Dr APJ Abdul Kalam Road, (Formerly known as Aurangzeb Road), New Delhi, Delhi N.C.R, 110011, India",5,8713,t,t,110011,t,"Luxury hotel with 4 restaurants, near National Museum"
140,The Gateway Resort Damdama Lake Gurgaon,"PO Damdama, Off Gurgaon-Sohna Road, Gurgaon, Delhi N.C.R, India",5,17075,t,t,122102,t,"Luxury hotel in Gurgaon with outdoor pool, restaurant"
140,The Grand New Delhi,"Vasant Kunj, Phase II, Nelson Mandela Road, New Delhi, Delhi N.C.R, 110070 India",5,9031,t,t,110070,t,"Luxury hotel in Vasant Kunj with 4 restaurants, 2 bars/lounges"
140,The Imperial New Delhi,"Janpath Road, New Delhi, Delhi N.C.R, 110001, India",5,14850,t,t,110001,t,"Luxury hotel with spa, near Jantar Mantar"
140,The JRD Luxury Botique Hotel,"B-7/113 A, Safdarjung Enclave,,New delhi,Delhi N.C.R,India",3.5,3100,f,t,110029,f,"3.5-star hotel in Green Park with restaurant, conference center"
140,The Janpath Hotel,"Janpath, New Delhi, 110001, India",4,7225,t,t,110001,f,"4-star hotel with 2 restaurants, near National Museum"
140,The LaLiT New Delhi,"Barakhamba Avenue,Connaught Place,New Delhi,Delhi N.C.R,India",5,7429,f,t,110001,t,"Luxury hotel with spa, near Jantar Mantar"
140,The Leela Ambience,"Ambience Island, National Highway-8, Gurgaon, Delhi N.C.R, 122002 India",5,8369,f,t,122002,t,Luxury hotel
140,"The Leela Ambience Convention Hotel, Delhi","1 CBD, Maharaja Surajmal Road, Near Yamuma Sports Complex, New Delhi, 110032 India",5,8062,t,t,110032,t,"Luxury hotel in East Delhi with 3 restaurants, spa"
140,The Leela Ambience Gurgaon Hotel & Residences,"Ambience Island, National Highway-8, Gurgaon, Delhi N.C.R,India",5,9181,t,t,122002,t,"Luxury hotel in Rajokari with 3 restaurants, spa"
140,The Leela Palace New DelhiTop Hotel,"Diplomatic Enclave Chanakyapuri, New Delhi, Delhi N.C.R, 110023 India",5,17026,t,t,110023,t,"Luxury hotel with 4 restaurants, near Rashtrapati Bhavan"
140,The Legend Inn,"E-4, East of Kailash, Near Kailash colony Metro, New Delhi",3,2689,t,t,110065,f,3-star hotel
140,The Lodhi,"Lodhi Road, New Delhi, Delhi N.C.R, 110003, India",5,17264,t,t,110003,t,"Luxury hotel with 2 restaurants, near Humayun's Tomb"
140,The Metropolitan Hotel and Spa New Delhi,"Bangla Sahib Road, Connaught Place, New Delhi, Delhi N.C.R, 110 001, India",5,6377,t,t,110001,t,"Luxury hotel with 3 restaurants, near Jantar Mantar"
140,The Muse Sarovar Portico,"A1 Chirag Enclave, Next to Nehru Place, New Delhi",3.5,5603,t,t,110048,f,3.5-star hotel
140,The Oberoi,"443,Udyog vihar",5,14875,t,t,122001,t,"Luxury hotel in Udyog Vihar with 2 restaurants, spa"
140,The Oberoi Gurgaon,"443 Udyog Vihar, Phase V, Gurgaon, Delhi N.C.R, India",5,13563,t,t,122016,t,"Luxury hotel in Udyog Vihar with 2 restaurants, spa"
140,The Palms - Town & Country Club,"B Block, Sushant Lok, Phase I, Gurgaon, Delhi N.C.R, India",4,7346,f,t,122001,t,"Luxury hotel in Sushant Lok with 2 restaurants, outdoor pool"
140,The Park New Delhi,"15 Parliament Street, Near Connaught Place, New Delhi, Delhi N.C.R, 110001, India",4,7412,t,t,110001,t,"Luxury hotel with spa, near Jantar Mantar"
140,The Pearl,"8721/1 Desh Bandhu Gupta Rd, Paharganj, New Delhi, Delhi N.C.R",3.5,2349,f,t,110055,f,"Art Deco hotel with outdoor pool, near Jama Masjid"
140,The Piccadily,"Janakpuri District Centre Complex, New Delhi, Delhi N.C.R, 110058, India",5,4838,f,f,110058,t,"Luxury hotel in West Delhi with outdoor pool, indoor pool"
140,The Pllazio Hotel,"Plot Number 292 - 296, City Center, Sector 29, Gurgaon, Delhi N.C.R, India",4,6941,t,t,122001,t,"Luxury hotel in Sector 29 with outdoor pool, restaurant"
140,The Roseate New Delhi,"Samalkha, NH-8, New Delhi, Delhi N.C.R, 110037 India",5,16813,t,t,110037,t,"Luxury hotel in New Delhi with 2 restaurants, spa"
140,The Sun Court Hotel Yatri,"8A/33, W.E.A., Channa Market, Karol Bagh, New Delhi, Delhi N.C.R",3,2625,t,t,110005,f,"Art Deco hotel in Central Delhi with restaurant, conference center"
140,The Suryaa,"New Friends Colony, New Delhi",5,6333,f,t,110025,f,Luxury hotel
140,The Suryaa New Delhi,"New Friends Colony, New Delhi, Delhi N.C.R, 110025 India",5,7202,t,t,110025,t,"Luxury hotel with 2 restaurants, near Lotus Temple"
140,The Taj Mahal Hotel,"Number One Mansingh Road, New Delhi, Delhi N.C.R, 110011, India",5,10184,t,t,110001,t,"Luxury hotel with spa, near India Gate"
140,The Umrao,National Highway - 10,4,5700,t,t,110037,t,"4-star hotel in New Delhi with spa, outdoor pool"
140,The Uppal New Delhi,"National Highway 8, Near IGI Airport, On Dwarka-Smalkha Link Road, New Delhi, Delhi N.C.R, 110037 India",4,5234,f,t,110037,t,"4-star hotel in New Delhi with golf course, outdoor pool"
140,The Visaya,N 82 Panchshila Park,4,3875,t,t,110017,f,4-star hotel in New Delhi with restaurant 24-hour fitness
140,Treebo Gold Souk,"Channa Market, Block 7A, WEA, Karol Bagh, New Delhi, 110005, India",3,1449,t,t,110005,f,3 star hotel Near Channa Market Karol Bagh
140,Treebo Natraj Yes Please,"1750, Chuna Mandi, Opp. Imperial Cinema,, Pahar Ganj, New Delhi, Delhi N.C.R., 110055 India",3,840,t,t,110055,f,"3-star hotel with restaurant, near Jantar Mantar"
140,Treebo Palm Tree,"A-22/4, Opposite C 2 Block, Palam Vihar, Gurgaon",3,1432,t,t,122001,f,3-star Gurgaon hotel with restaurant
140,Treebo Rockwell Plaza,"5/14 W.E.A Ajmal Khan Road, Karol Bagh, New Delhi, Delhi National Capital Region, 110005, India",3,1979,t,t,110005,f,"3 star hotel near Ajmal Khan Road,"
140,Treebo Royce,D-803 CV Raman Marg,3,3170,f,t,110025,f,3-star hotel with restaurant near Lotus Temple
140,Treebo Singh Sons,"7A/10, W.E.A., Channa Market, channa market second circle, Karol Bagh, New Delhi",3,1808,t,t,110005,f,3-star New Delhi hotel with conference center
140,Treebo Zion Residency Inn,"Lane Number V-39/2, DLF Phase 3, Sector 24, Gurgaon, 122002, India",3,1406,t,t,122002,f,3-star hotel
140,Trident,"443,Udyog vihar",5,10647,t,t,122001,t,"Luxury hotel in Udyog Vihar with 3 restaurants, spa"
140,VM Residency,"50, Main Road Masudpur, Vasant Kunj,",3,2295,t,t,110070,f,3-star New Delhi hotel with health club
140,Vivanta by Taj,"Plot No. 1 Sector 44, Gurgaon, Delhi N.C.R, India",5,8194,t,t,122004,t,"Luxury hotel in Gurgaon with spa, outdoor pool"
140,"Vivanta by Taj - Gurgaon, NCR","Plot No. 1 Sector 44,,Gurgaon,Delhi N.C.R,India",5,8963,f,t,122004,t,"Luxury hotel in Gurgaon with spa, outdoor pool"
140,WelcomHotel Dwarka - Member ITC Hotel Group,"Plot no 3, Sector 10, District Center, Dwarka, New Delhi, Delhi N.C.R, 110075 India",5,4582,t,t,110075,t,"Luxury hotel in Dwarka with 3 restaurants, spa"
140,Wood Castle Grand,"EA/190, Tagore Garden, New Delhi, 110027 India",3,5583,t,t,110027,f,3-star hotel in West Delhi
140,Yuhi Hospitality-Speciality Japanese,"B-6, Greenwood City, Sector 45, Gurgaon",3,4764,t,t,122001,f,3-star Gurgaon hotel with restaurant
140,Zip by Spree Hotel Bluestone,CC-24 Nehru Enclave,4,2313,t,t,110019,f,4-star hotel with restaurant near Lotus Temple
140,bloomrooms @ New Delhi Railway Station,"8591 Arakashan Road, Opp. Railway Station, New Delhi, Delhi N.C.R",3,2497,f,t,110055,f,"3-star hotel with restaurant, near Jantar Mantar"
140,iLodge @ Signature Towers,"B-1B South City 1, Near Signature Towers, Gurgaon",3,2456,f,t,122002,f,3-star Gurgaon hotel with restaurant
140,ibis Gurgaon Golf Course Road,"Block 1 Sector 53 Golf Course, Gurgaon",3,3287,f,t,122001,f,"3-star hotel in Gurgaon with restaurant, bar/lounge"
140,jASTa Greater Kailash,R-53 Great Kailash -1,4,4575,t,t,110048,f,Suburban hotel with restaurant near ISKCON Temple
140,"j�STa, Gurgaon","NR 40, MG Rd, Next to DLF Corporate Pk, Opp Neelkanth Hospital,DLF Phase 3, Gurgaon, Delhi N.C.R, India",4,4069,t,t,122002,f,"4-star hotel in DLF City with bar/lounge, conference center"
192,Cygnett Inn Repose,"ABC G.S. Road Tarun Nagar 2nd By-Lane, Guwahati, Assam",3.5,4538,t,t,781005,f,"3.5-star hotel in Guwahati with restaurant, bar/lounge"
192,Hotel Gateway Grandeur,"G.S. Road, Christianbasti, Guwahati, Assam,",3,5320,t,t,781005,t,"3-star hotel in Guwahati with 2 restaurants, spa"
192,OYO Premium Anand Nagar Guwahati,"Plot No. 17, Ananda Nagar Road, Beside Axis Bank, Six Mile, Guwahati, India",3,4423,t,t,781022,f,3-star Dispur hotel with conference center
192,OYO Premium Paltan Bazar,"A.T Road, Guwahati, India",3,6659,t,t,781001,t,"3-star hotel in Guwahati with restaurant, bar/lounge"
192,Vishwaratna Hotel,"A. T. Road, Guwahati, Assam",3.5,3300,t,t,781001,t,"3.5-star hotel in Guwahati with spa, outdoor pool"
192,Vivanta by Taj - Guwahati,"Nikita Complex Khanapara G S Road, Guwahati,",5,7715,f,t,781022,t,"Luxury hotel in Guwahati with spa, outdoor pool"
207,Aditya Park-A Sarovar Portico Hotel,"Ameerpet Aditya Enclave, Hyderabad, Andhra Pradesh, India",3,3595,t,t,500082,f,"3-star hotel in Begumpet with 2 restaurants, bar/lounge"
207,Courtyard by Marriott Hyderabad,"1 3 1024 Lower Tank Bund Road, Hyderabad, Andhra Pradesh, 500001, India",4,5058,t,t,500001,t,"4-star hotel with outdoor pool, near Birla Mandir Temple"
207,Daspalla Hyderabad,"Road No. 37, Jubilee Hills, Hyderabad, Andhra Pradesh, 500033 India",3.5,4481,t,t,500033,t,"4-star hotel with outdoor pool, near Inorbit Mall"
207,Ellaa Hotels,"Hill Ridge Springs, Gachibowli, Hyderabad, Telangana, 500 032 India",4,4850,t,t,500032,t,"4.5-star hotel in HITEC City with 4 restaurants, spa"
207,FORTUNE PARK VALLABHA,"Plot No 515 & 516, Road No 12, Banjara Hills, Hyderabad, Andhra Pradesh, 500034 India",4.4,5564,t,t,500034,f,"3.5-star hotel in Banjara Hills with 2 restaurants, bar/lounge"
207,FabHotel AVS Gachibowli EXT,"5/76-4-16,17, Raidurga,Gachibowli to Tolichowki Road,Hyderabad,Andhra Pradesh,India",3,1687,f,t,500032,f,"3-star hotel with restaurant, near Inorbit Mall"
207,FabHotel Eaglewood Gachibowli,"Plot No 51, Jayabheri Enclave,Gachibowli,Hyderabad,Telangana,India",3,1289,f,t,500032,f,"3-star hotel with restaurant, near Mindspace IT Park"
207,FabHotel Hallmark Jubilee Hills,"3rd Floor, Above Chutney Restaurant, Near Peddama Temple Jubilee Hills, Hyderabad, Telangana, 500033 India",3,1554,f,t,500033,f,"3-star hotel with restaurant, near Inorbit Mall"
207,FabHotel Lotus HiTech City,"Lumbini Avenue, Opp Care Hospital,Plot No 89-90, Gachibowli,Hyderabad,,India",3,1346,f,t,500032,f,"3-star hotel with restaurant, near Mindspace IT Park"
207,FabHotel M Hotel,"Plot No. 20, Jubilee Enclave, Opposite HICC Kaman, HiTech City, Hyderabad, Telangana, 500081, India",3,1425,t,t,500081,f,3-star hotel in Banjara Hills with restaurant
207,FabHotel Majestica Inn Hitec City,"2-41/2/A, Sy.4, Pavan Priyanka Plaza,Kothaguda X Road, Kondapur,Hyderabad,Telangana,India",3,1606,f,t,500084,f,"3-star hotel with restaurant, near Mindspace IT Park"
207,FabHotel Tanisha Jubilee Hills,"82/A/101/A, Road no. 13,Jubilee Hills,Hyderabad,,India",3,2063,f,t,500033,f,3-star Hyderabad hotel with restaurant
207,FabHotel Vibrant Jubilee Hills,"Plot No-25, 26, 27, H No. 8-2-293, 82 Road No 69, Nandgiri Hills, Hyderabad, Telangana, 500033, India",3,1757,f,t,500033,f,"3-star hotel with restaurant, near Inorbit Mall"
207,Hampshire Plaza Hyderabad,"No 6 1 79 And 80, Lakadikapul, Hyderabad, Andhra Pradesh, 500001 India",3.8,3891,f,t,500001,f,"Family hotel with restaurant, near Birla Mandir Temple"
207,Holiday Inn Express & Suites Hyderabad Gachibowli,"IT Park Gachibowli Andhra Pradesh,,Hyderabad,Andhra Pradesh,India",4,3300,f,t,500032,f,"4-star hotel in Hyderabad with restaurant, 24-hour fitness"
207,Hotel Ankitha Residency,"H. No : 2-4-59, Above KFC, James Street, M.G.Road, Secunderabad, Andhra Pradesh, 500003, India",2.5,1811,t,t,500003,f,No-frills hotel in Secunderabad
207,Hotel FORMULE1 Hyderabad Hitec City-An AccorHotels Brand,"Survey No 35, Next To Dell,Near Phoenix Avenue Hitec City,Hyderabad,,India",3,1905,f,t,500081,f,City-center hotel within easy reach of Mindspace IT Park
207,Hotel Geetanjali,"4-1-938/26/A, New Marketing Complex, Abids, Tilak Road, Hyderabad, Andhra Pradesh, 500001 India",2.5,969,f,t,500001,f,Convenient to Birla Mandir Temple
207,Hotel Green Park,"D. No 7-1-26, GreenLands Area, Begumpet, Hyderabad, Andhra Pradesh, 500016 India",4,4545,t,t,500016,f,"4-star hotel in Begumpet with 2 restaurants, 2 bars/lounges"
207,Hotel Vaishnaoi,"3-2-848/1 Kachiguda Station Road, Kachiguda, Hyderabad, Telangana, 500027 India",3,2925,t,t,500027,f,"3-star hotel with restaurant, near Salar Jung Museum"
207,Hyderabad Marriott Hotel & Convention Centre,"Opp Hussain Sagar Lake Tank Bund Rd, Hyderabad, Andhra Pradesh, 500080, India",5,6524,t,t,500080,t,"Luxury hotel with 4 restaurants, near Birla Mandir Temple"
207,KP Serviced Apartments,"Plot No. 1-98/6, Near HICC Novtel Road, Hi Tech City, Hyderabad, Telangana, 500084 India",2.5,1513,t,t,500084,f,No-frills aparthotel in HITEC City with restaurant
207,Lemon Tree Hotel Gachibowli Hyderabad,"No 115/1,Financial District Nanakramguda,Serilingampally, Gachibowli,Hyderabad,Andhra Pradesh,India",4,3622,f,t,500032,t,"4-star hotel in Hyderabad with outdoor pool, bar/lounge"
207,"Lemon Tree Premier, HITEC City, Hyderabad","Plot No. 2, Survey No. 64, Hitech City, Madhapur, Hyderabad, Andhra Pradesh, 500081 India",4,4776,f,t,500081,t,"4-star hotel with 2 restaurants, near Mindspace IT Park"
207,Manasarovar The Fern,"Chiraan Fort Club, U.S Consulate Lane, Begumpet, Hyderabad, Andhra Pradesh, 500003 India",4,3617,t,t,500003,t,"4-star hotel in Begumpet with 2 restaurants, 3 bars/lounges"
207,Mango Hotels,"2477 Mg Road, Secunderabad, Andhra Pradesh, 500003, India",3.5,1934,f,t,500003,f,"3.5-star hotel in Secunderabad with restaurant, bar/lounge"
207,Marigold by Greenpark,"7-1-25, Greenlands, Begumpet, Hyderabad, Andhra Pradesh, India",4.5,4610,t,t,500016,f,"Luxury hotel in Begumpet with spa, restaurant"
207,Mercure Hyderabad KCP,"6 3 551, Banjara Hills, Somajiguda, Hyderabad, 500082 India",4,4387,f,t,500082,f,"4-star hotel with restaurant, near Birla Mandir Tem"
207,OYO Apartments Banjara Hills Road No 13A,"Subhashree Estate, Flat No 204, Old Airport Rd Begumpet, Hyderabad, India",3,1362,f,t,500001,f,"3-star aparthotel, convenient to Birla Mandir Temple"
207,OYO Apartments Begumpet Old Airport Extension,"Subhashree Estate, Flat No 204, Old Airport Rd Begumpet, Hyderabad, India",3,2023,t,t,500001,f,3-star aparthotel in Begumpet
207,OYO Apartments Madhapur,"Aruna Mansion, H. No. 1-98-8-4/A, Image Gardens Road, Hyderabad, Telangana, 500084, India",3,1646,t,t,500084,f,"3-star aparthotel, convenient to Mindspace IT Park"
207,OYO Apartments Shyamlal Begumpet,"Plot No. 1-11-112/A&B, Near RBI Qrters, Opposite Lane, Begumpet, Hyderabad, India",3,1995,t,t,500016,f,Hyderabad aparthotel next to shopping
207,OYO Premium Banjara Hills Road No 12,"8-2-703/4/b/1A, Road No 12, Opp Famalia Hospital, Banjara Hills, Hyderabad, India",3,3113,t,t,500034,f,Banjara Hills hotel next to shopping
207,OYO Premium Begumpet,"Plot No. 1-10-63/64, 4th Floor, Prajay Corporate House, Begumpet, Hyderabad, India",2,3126,t,t,500016,f,Begumpet hotel next to shopping
207,OYO Premium Somajiguda,"Plot No 6-3-563/31/1, Off Taj Deccan Rd, Erramanzil, Somajiguda, Hyderabad, India",3,4978,t,t,500082,f,"3-star hotel with restaurant, near Birla Mandir Temple"
207,OYO Rooms Abids,"Chirag Ali Lane,, Abids,, Hyderabad, Telangana, 500001, India",3,1894,t,t,500001,f,"3-star hotel, convenient to Birla Mandir Temple"
207,OYO Rooms Gachibowli,"Anjaiah Nagar,Gachibowli-Miyapur Road,Gachibowli,Hyderabad,Telangana,India",3,2128,f,t,500032,f,"3-star hotel, convenient to Mindspace IT Park"
207,OYO Rooms Gachibowli-Miyapur Road,"Anjaiah Nagar,Gachibowli-Miyapur Road,Gachibowli,Hyderabad,Telangana,India",3,1897,f,t,500032,f,"3-star hotel, convenient to Mindspace IT Park"
207,OYO Rooms Kachiguda Station Plaza,"Plot No. 3-4-1081, Kacheguda Station Rd, Kacheguda, Hyderabad, India",3,2826,t,t,500027,f,"3-star hotel, convenient to Salar Jung Museum"
207,OYO Rooms Koti Imlibun Bus Station,"Plot No. 4-8-37 & 38, Bagga Wines Road, Putli Bowli Koti, Hyderabad, India",3,2141,t,t,500001,f,"3-star hotel, convenient to Charminar"
207,OYO Rooms Lakdi Ka Pul Global Hospital,"Plot No. 6-1-1063/C, Lakdi ka Pul, Opposite R.R. District Collectorate, Hyderabad, India",3,2740,t,t,500034,f,"3-star hotel, convenient to Birla Mandir Temple"
207,OYO Rooms SR Nagar Extension,"Plot No. 7-1-212/P/1, Shivbagh, Near SR Nagar Police Station, Ameer, Hyderabad, India",3,2733,t,t,500038,f,3-star hotel in Begumpet with restaurant
207,OYO Rooms Secunderabad Sindhi Colony,"1-8-303/29, Om Towers, P.G. Road, Sindhi Colony, Hyderabad, India",3,2075,t,t,500003,f,3-star Hyderabad hotel with conference center
207,PARK HYATT HYDERABAD,"Road No. 2, Banjara Hills, Hyderabad, Andhra Pradesh, 500034, India",4.7,10125,f,t,500034,t,"Luxury hotel in Banjara Hills with 3 restaurants, 2 bars/lounges"
