train_no,station_code,seq
18311,PTRU,14
22904,ST,6
12274,HWH,6
13006,RMU,17
64453,PNP,18
12939,SWM,10
54474,NDLS,26
11018,TNA,29
12628,YNK,33
64214,CNB,4
40069,MSB,1
98108,PNVL,1
12953,ADH,2
40050,TBM,1
14724,DSA,13
19115,BHUJ,29
12034,NDLS,1
12189,GWL,19
14854,NBI,17
16215,MAD,5
51882,MRA,8
97326,TNA,1
19223,KXH,38
74004,GGN,11
54412,PM,24
13152,RFJ,73
54342,SRE,21
19045,AMH,29
12785,BNC,16
12439,NDLS,8
12461,GGN,5
12925,DRD,4
15631,JU,5
15934,LKA,30
55132,CPR,33
12837,HWH,1
97078,DR,17
13050,JRC,5
97021,KYN,24
16229,MYR,31
64207,AMS,3
67260,CLX,11
12232,MB,12
19019,ST,10
22683,GWD,9
97121,DR,1
12479,PMY,3
12722,ZN,43
12876,SSM,19
54473,MUT,19
12024,ASN,12
15206,ON,26
7410,MBNR,14
18204,BYT,18
12759,WL,14
12955,ST,3
18463,HUP,42
19028,BDTS,33
40146,MSB,2
11077,LAR,27
12645,OGL,15
12664,CTC,20
12933,ANND,8
22686,CDG,1
74002,PM,14
16106,TPJ,16
99014,TNA,2
15629,BZA,5
22136,NGP,16
12683,PTJ,6
12761,KRMR,12
12647,HUP,9
12722,SC,45
12928,ST,3
19264,PM,3
22445,MB,4
55013,ROI,8
18006,BLGR,18
22812,CNB,2
69104,BRC,9
12425,JAT,5
12951,BCT,1
13151,MB,64
95734,DR,6
97080,TNA,8
12117,TNA,2
19264,JP,10
40419,TBM,18
97075,TNA,17
56106,KRR,1
95729,TNA,5
12219,SC,4
15646,PNBE,24
12284,NZM,1
12764,BZA,10
40150,TBM,1
40354,TBM,1
37657,MYM,28
22928,ADI,1
97301,DR,8
12618,MMR,14
12833,SEG,23
2732,NZB,25
11087,VAPI,18
12333,ASN,4
19419,ANND,24
96108,KYN,7
11448,SGRL,38
12460,NDLS,17
17016,MRGA,3
40105,MSB,1
54834,RHG,24
56769,TCN,43
15959,LKA,41
19016,BRC,29
64905,MTJ,1
12225,AMH,1
20814,DNKL,38
22121,LKO,11
19717,KLE,14
19036,ANND,7
11071,BSB,43
17479,KVR,44
19215,JAM,56
22891,RNC,14
12843,NDB,37
19321,LKO,10
40075,MS,4
15617,GHY,1
22118,PUNE,10
43801,MSB,1
59441,ND,65
98102,PNVL,1
12320,KOAA,11
19322,BSB,4
22683,ALD,27
19714,SJP,22
12227,UJN,4
12947,RTM,5
13304,DHN,10
16094,KMT,30
12003,ETW,3
18204,MYR,10
99026,PNVL,1
11022,TTR,16
11651,JBP,1
12670,OGL,22
22125,AGC,5
54256,LKO,1
57272,PAP,40
13202,JBP,34
19218,JAM,1
22388,HWH,16
64204,ON,4
11101,UJN,16
51318,KJT,20
13050,JMU,80
40359,TBM,18
54076,SPC,44
12144,CNB,5
54252,SEO,24
11448,ASN,5
64252,CNB,1
1656,PUNE,13
12107,ORAI,9
14805,PUNE,11
19422,SEH,18
43823,TRT,13
77260,KRMR,1
22432,UHP,1
95718,KYN,1
12842,EE,4
98003,PNVL,2
12864,BBS,28
15934,JUC,3
22949,NNL,23
97046,TNA,8
12026,BMT,2
93022,DRD,1
64453,DLI,1
54005,DLI,1
97008,KYN,1
12550,LDH,4
12839,EE,27
54833,RE,28
12328,ASN,19
14853,ETW,14
98122,PNVL,1
7758,BZA,1
14012,HSX,1
97358,DR,10
11204,SEH,19
19421,ADI,1
12782,STR,18
64209,AMS,4
11092,ADI,16
40301,MSB,1
12986,JP,6
15934,SRE,6
12785,MBNR,3
98117,PNVL,2
14164,PNK,15
19578,BSR,10
12336,JBP,12
40029,MS,4
97082,KYN,1
19168,ANND,53
13201,MMR,58
58412,BBS,27
95732,TNA,8
12895,HWH,1
54086,RE,1
97423,TNA,17
97098,KYN,1
12303,BARH,12
40314,TBM,1
66033,VKI,7
22149,RN,15
12782,NZM,1
22968,ALD,1
54791,RE,22
64566,RK,6
74983,MKS,6
13151,DHN,13
14317,SFY,5
22430,JUC,8
14163,ALD,1
18201,BYT,3
18463,BBS,1
19056,BL,18
22432,CNB,16
22431,ETW,4
40056,MS,15
40062,TBM,1
11072,RV,29
11078,NGN,58
11206,PTU,10
14227,BSB,1
64064,DSB,2
64257,LJN,1
14853,BSB,1
15653,GHY,1
22209,BCT,1
97083,TNA,17
12103,LJN,13
15159,MYR,30
40402,MSB,2
58416,CTC,21
7430,SC,11
22967,JBP,15
11096,BSR,6
22910,JBP,15
51905,DSA,2
11102,UJN,8
12180,FZD,4
12380,DLI,6
19404,SLN,1
4991,SJNP,3
12872,HWH,31
12669,JBP,16
12841,TDD,12
98123,PNVL,2
12003,NDLS,7
97142,TNA,8
12480,BDTS,1
12933,BH,6
17014,HYB,1
59440,BVI,65
12375,VBL,13
12961,GDA,9
13166,ASN,12
40138,TBM,1
40115,MSB,1
97379,DR,8
11071,PC,10
22871,OGL,16
22643,SA,8
18610,STA,13
12216,BRC,5
12664,TPJ,1
17063,NZB,17
54806,MSH,70
64075,OKA,7
12680,CBE,1
22531,CPR,1
59812,LKE,35
97439,DR,8
22137,ND,13
22685,CDG,18
64905,PWL,11
67265,ZN,6
12935,BDTS,1
22682,MYS,11
12189,FDB,28
12253,JMP,28
58401,CTC,1
56222,TK,1
56237,RMGM,14
12844,NGP,14
40057,TBM,18
13201,NPNR,51
18215,BYT,3
12254,KJM,28
97127,DR,8
12384,SDAH,9
51911,SMQL,24
12415,FDB,20
19404,LKO,4
74836,HSR,1
11014,BNC,9
12703,EE,19
18405,ST,36
64077,NZM,8
22955,ND,11
98072,PNVL,1
55013,BCY,33
12020,ASN,7
15053,CPR,1
22956,NVS,18
67265,SC,16
12896,BBS,4
18212,MSMD,13
64015,FDB,5
12269,MAS,1
16021,MAD,21
19312,BSR,11
54334,BSB,46
22909,SDL,12
56769,SDN,21
15929,DBRG,51
22687,CDG,4
19056,NVS,17
11017,PUNE,5
1706,PPI,3
12957,GGN,8
22452,RE,7
18426,CTC,24
56108,NMKL,3
95715,DR,3
19422,BHS,16
12910,MTJ,2
12975,JP,42
19308,CDG,1
56241,SA,1
59721,AWR,18
12670,MAS,24
14731,SNP,4
19108,UHP,1
12043,MOGA,8
12514,SC,30
15904,SRE,3
12335,MMR,34
19201,PUNE,8
11014,LTT,34
97065,KYN,24
12411,CDG,1
93001,VR,1
97049,TNA,17
97068,TNA,8
18619,DGHR,13
19020,LKE,37
74845,RE,1
22445,ON,2
22949,BRC,6
56224,YPR,27
59550,BRC,8
22888,OGL,6
40073,TBM,18
64254,LJN,13
98175,PNVL,2
12657,MAS,1
97002,TNA,8
12034,ETW,3
12540,JBP,8
13050,SLN,38
19061,ST,4
11013,HUP,23
56761,TEN,1
95719,DR,3
12618,AGC,4
13202,ZNA,52
12341,ASN,7
19202,PBR,1
97057,DR,8
12815,BQA,12
19021,GDA,8
51902,DSB,2
95738,DR,12
19062,VAPI,26
98078,PNVL,1
11073,PUNE,3
40094,MSB,2
99023,TNA,1
5066,CPR,15
54463,MB,9
59812,JAB,1
40123,MSB,1
59355,SWM,43
12253,HWH,21
15159,BYT,45
69164,BSR,11
12282,CNB,2
16054,MAS,9
66050,PUT,6
99000,PNVL,1
12876,BBS,38
97111,DR,8
19407,GGN,12
54342,DDN,1
14854,RDL,29
95123,KYN,1
64088,NDLS,4
12539,ALD,14
12078,KVZ,6
12470,LDH,4
22608,OTP,11
96119,KJT,9
12834,ST,58
22956,BL,19
77678,KCG,17
12410,GWL,4
13050,LKO,33
82654,BRC,7
15632,PNBE,17
12394,RJPB,5
13049,LDH,104
74910,SJNP,17
95743,DR,3
12190,STA,24
12721,HYB,1
12925,BH,9
13288,ADTP,28
19302,MBNR,7
54784,HSR,21
12251,ATP,3
40132,MSB,2
56232,MAD,13
14317,NZM,21
12765,KCG,12
98005,PNVL,2
59721,RE,27
74024,SMQL,13
40154,MSB,2
54788,BNW,10
40311,MSB,1
97407,DR,8
13201,NGN,57
17020,JP,34
95713,KYN,6
11088,VAPI,8
19168,ASKN,33
98035,PNVL,2
14055,DMV,8
18449,CTC,5
95909,DR,2
12003,CNB,2
12617,NZM,48
12627,BNC,2
98089,PNVL,2
12191,BHS,13
12907,BRC,3
12018,MTC,6
12345,KNE,7
12525,DMV,18
98169,PNVL,2
2731,UJN,19
15654,MB,11
12922,BL,8
12926,SNP,14
40116,MSB,2
11078,MMR,59
58536,RCTC,10
22954,BCT,27
54059,SMQL,16
54416,DEE,17
56261,KJM,39
11107,GWL,1
19224,PTK,14
64077,NDLS,11
22955,NVS,5
54622,MEX,7
22431,UHP,18
64093,SSB,14
12146,BLGR,11
64558,MUT,15
19325,SRE,18
22956,ND,12
12954,BCT,13
7604,KCG,14
22684,KCG,21
12975,HUP,5
15646,KNE,11
59355,SGZ,17
40334,MSB,2
63220,PNBE,17
64203,LKO,1
12834,ANND,61
64208,ON,4
40398,MSB,2
12653,TPJ,14
56266,ASK,21
15929,GHY,37
54411,MDNR,33
19325,JUC,22
12845,BBS,1
12412,LDH,5
15111,CPR,1
19202,AKV,12
13152,LDH,14
14853,CNB,13
17019,NZB,29
12922,PLG,11
54420,PM,14
12603,CLX,10
16515,KAWR,22
22192,SEH,12
54057,DSA,2
54413,DLI,1
12356,MB,7
16229,ASK,7
40009,MS,4
11102,PUNE,23
64254,AMS,11
64559,MDNR,10
40361,MS,4
12722,GWL,8
15601,GHY,5
15645,JBP,12
40141,MS,4
17625,MRGA,8
95726,TNA,3
47196,HYB,7
54791,AWR,13
64494,NZM,1
69161,PNVL,1
12707,NGP,17
12802,PURI,31
19202,VAPI,15
12025,WADI,4
12876,RFJ,22
15648,KYN,53
16093,WL,21
69161,DRD,20
12928,BH,2
12712,NLR,5
14807,RHG,9
69113,ND,11
12863,NLR,25
56108,KRR,1
16570,GY,9
64092,DKZ,6
82653,TK,2
19056,ND,12
40119,TBM,18
12922,NVS,5
15653,BUG,24
12640,MAS,13
22682,SBC,8
40328,TBM,1
12433,NZM,10
12943,ORAI,11
43553,AJJ,1
64088,NZM,1
22691,AGC,14
16360,CBE,40
19016,RWO,2
19019,BH,13
22189,STA,10
64061,PWL,1
3102,CTC,4
11059,JBP,6
22883,ATP,23
6006,OTP,4
56504,ATP,54
12645,PGT,4
12840,AKP,16
98049,PNVL,2
12282,NDLS,1
12460,ASR,1
12940,JP,1
15098,JAT,1
40126,TBM,1
22692,SBC,15
12902,BRC,6
22872,BZA,5
64551,ASR,21
18405,ANND,39
40158,TBM,1
13151,TLH,58
16094,CNB,2
25658,SNT,32
12168,STA,4
12381,DHN,5
12617,UD,21
58413,TLHR,1
59442,BSR,71
25013,KPV,2
12711,BZA,1
12821,HWH,1
40061,MSB,1
12463,JP,4
13167,KOAA,1
14801,NSD,18
22955,BL,4
12346,GHY,1
22532,LJN,10
97087,TNA,10
12732,AD,4
12969,CBE,1
74840,JU,24
74903,PTK,18
14795,PNP,6
19707,MSH,16
97017,TNA,17
22446,RK,9
14036,SSB,18
19408,DEC,9
57561,KCG,1
12358,MB,6
64257,AMS,3
12609,AJJ,3
74906,UHP,1
12380,SDAH,15
59356,RTM,65
59442,PAD,56
12231,NGG,8
40310,MSB,2
12762,TPTY,12
19168,KPI,19
19420,BRC,4
12305,HWH,1
12221,MMR,3
13152,SSM,68
13005,ASN,5
13167,LKO,13
69149,VAPI,14
54634,SAG,12
14805,ANND,19
15657,NLV,30
18463,YNK,44
97369,TNA,17
67260,OGL,1
69115,ANND,8
54804,ADI,1
56603,CLT,22
22833,KJM,19
22872,BAM,15
11018,KIK,1
22444,SWM,12
12392,PWS,20
22210,RTM,3
22911,BHS,6
12722,NGP,28
51902,OKA,7
12785,SBC,17
22909,DNKL,21
64016,FDB,12
12165,MMR,6
97385,TNA,17
69151,ST,13
54326,CNB,1
18645,EE,49
19407,RE,11
15934,MB,7
16791,PGT,29
40041,TBM,18
74920,HSX,7
12349,CNB,12
19307,MRA,11
22812,CTC,13
12843,CHE,10
11014,TNA,33
12164,YA,6
12435,DMV,4
12175,HWH,1
22452,GGN,6
69164,PLG,5
76823,TJ,1
22210,NDLS,1
12628,HUP,32
12948,ALD,6
19115,BH,11
19419,PUNE,17
54075,AMRO,30
12903,MTJ,19
18646,ZN,5
40332,MSB,2
56237,MYS,1
77673,KCG,18
64078,NDLS,1
97360,TNA,1
40405,MS,4
40032,TBM,1
69114,ANND,13
11096,NVS,10
12130,RIG,8
19062,MTJ,12
64014,FDB,12
12962,RTM,6
16502,ANND,25
57561,NZB,37
98087,PNVL,2
15159,ROI,3
22971,STA,12
12423,DMV,4
12479,AKV,14
12649,YPR,1
12926,BVI,39
18646,SC,2
56603,TIR,15
97444,TNA,1
98106,PNVL,1
12616,WL,31
54603,SAG,18
64076,PWL,11
12539,LKO,18
15930,LKA,11
22126,LDH,3
22452,CDG,1
40355,MS,4
12617,RN,29
59722,AWR,25
22968,AN,13
12232,SRE,5
51754,UMR,19
12765,NZB,14
16184,MS,18
22859,NLR,17
40417,TBM,18
97055,TNA,17
11101,ST,9
14309,RK,28
17406,BG,20
59439,BCT,1
22445,JUC,12
69106,ADI,1
12935,VR,4
64163,CNB,1
11018,TBM,11
55615,GHY,1
82653,BSR,14
11448,GMIA,17
12497,KUN,4
95130,KJT,1
40341,MSB,1
82601,TPJ,5
1442,DSJ,1
12143,CNB,10
22445,SRE,7
55664,SCL,1
40081,TBM,18
64491,NZM,8
12627,GY,9
13151,SRE,74
93021,DRD,2
12191,NDLS,1
12340,ASN,6
22136,PPI,8
12260,DHN,4
12618,KAWR,24
22884,PURI,28
59442,ND,10
69108,ADI,1
12235,DMV,5
12967,SGZ,26
12178,ASN,31
12915,DLI,20
12220,SC,1
95108,KJT,1
54473,ANVR,7
12875,RFJ,20
54086,GGN,11
64252,LJN,13
12722,MTY,24
12879,SBP,15
19308,UJN,17
14042,HPU,15
14864,BSB,32
59046,DRD,12
12906,BYT,10
12270,NZM,1
58702,SDL,24
13133,RPR,71
64216,CNB,4
97405,TNA,17
18205,NTV,24
95703,KYN,9
14866,CNB,24
12239,SWM,4
12394,NDLS,1
14681,LDH,18
19056,PNU,8
97404,DR,10
11097,KZE,23
16570,MBNR,4
98209,PNVL,2
19578,KGQ,17
22878,SA,6
22879,CHE,9
12074,HWH,9
14212,OKA,5
18426,DNKL,23
16359,PGT,4
12192,LAR,15
19022,BH,18
79301,BHL,26
13167,MTJ,21
55306,MB,12
97061,KYN,24
18216,LDH,8
22182,LAR,6
11096,BL,9
7757,SC,1
12434,AGC,2
40039,MSB,1
64064,OKA,7
69149,AKV,40
12772,ZN,13
14056,SGG,19
18414,PRDP,12
64078,NZM,4
64252,AMS,11
59442,BL,55
14645,JAT,29
54471,RKSH,45
12763,CLX,8
12962,BVI,18
17019,UJN,13
22944,INDB,1
7430,NLR,4
14042,DDN,1
15665,DPU,8
58702,NGE,9
22190,REWA,1
12205,NDLS,1
12926,RTM,28
97321,TNA,17
98165,PNVL,2
40400,MSB,2
99036,PNVL,1
40419,MS,4
12176,GWL,1
12970,TUP,38
17014,LUR,10
97022,TNA,8
40104,TBM,1
51433,PVR,52
93101,PLG,5
12731,GY,11
12772,SC,14
55014,BCY,1
12349,NDLS,13
19263,PNU,14
64209,CNB,14
12044,TUN,5
18450,PURI,27
97100,KYN,1
22453,MTC,10
22827,NGP,15
64557,SRE,28
12356,JAT,1
76833,TPJ,1
15646,JBP,35
19055,PMY,16
6547,TUP,7
58406,CTC,11
12967,SWM,30
12815,BBS,3
12539,WL,7
17015,SC,41
12639,BNC,11
15011,CH,4
59442,PLG,67
96105,KYN,1
11096,ND,15
12926,NDLS,16
11206,MMR,15
2731,NZB,5
19027,BVI,2
12049,NZM,2
12681,AJJ,2
19167,LAR,31
22880,OGL,5
97028,TNA,8
13201,BXR,8
40124,MSB,2
99041,TNA,1
12901,BRC,9
19408,BSB,1
19422,RTM,23
20903,ST,3
54638,HSX,7
97333,DR,8
19420,AD,16
22685,PUNE,9
19422,BSB,6
95140,KJT,1
12308,AF,10
57652,SAP,20
95110,KYN,7
12603,MAS,1
97382,TNA,1
98125,PNVL,2
12410,NGP,21
12159,NGP,6
69102,ANND,13
97052,KYN,1
15654,JAT,1
12252,DURG,8
12392,MB,3
19314,LAR,11
15657,SDAH,1
40050,MS,15
97387,TNA,17
12968,WL,28
13009,RDL,51
74003,DLI,1
69130,ADI,1
97058,KYN,1
12878,ALD,3
11091,AJE,2
12684,ERS,14
12736,YG,7
15098,MB,11
12976,GWD,33
11072,KYN,39
14035,MET,13
54784,MKS,53
12932,BH,5
13332,PNC,3
12030,LDH,5
12246,HWH,6
14512,SRE,1
22920,ADI,1
69125,GDA,13
51753,MYR,6
11073,KYN,2
14864,CNB,25
59442,NVS,48
95908,TNA,1
6547,KJM,2
51906,SMQL,1
56261,VN,20
11101,PNVL,4
12682,SA,4
12410,MTY,17
12391,SLN,25
12830,EE,13
56237,SBC,22
12527,RK,7
13006,ASR,1
14866,BSB,33
69138,BRC,8
22972,BVI,13
40359,MS,4
22881,SC,5
14805,ST,16
12840,TUNI,15
19407,AWR,10
54471,SRE,28
19015,VR,5
54060,SMQL,1
74915,JRC,6
19302,GY,4
12875,BBS,4
22150,KAWR,8
51317,KJT,1
12146,SBP,9
40008,MSB,18
12616,MTJ,3
22149,UD,10
69129,ADI,13
71910,ETW,1
14318,SVPI,18
16502,ST,22
12194,YPR,20
12335,BXR,20
19201,KYN,11
12970,WL,28
19046,BSB,10
12336,BGP,38
22125,JUC,9
15933,BSB,27
16507,PMY,4
11017,KYN,3
54424,BNW,1
19167,BRC,6
64560,MUT,15
15960,LKA,16
22803,SBP,11
12009,BH,5
22934,VAPI,13
64214,AMS,14
69111,BH,11
98189,PNVL,2
15652,GHY,43
59722,RE,16
12925,KNN,36
22887,BBS,6
12318,LDH,4
22181,LAR,10
11102,BH,14
12191,NZM,2
13133,PNC,55
12391,LKO,28
12882,BBS,3
12915,ADI,1
13287,DURG,1
15666,LKA,4
18619,RNC,1
74845,MHRG,7
97306,DR,10
11014,GY,16
18311,SBP,1
99022,TNA,2
12394,CNB,2
14682,NDLS,21
40075,TBM,18
64207,CNB,13
64491,NDLS,11
77259,NZB,1
13202,PNBE,62
15645,KNE,37
22452,BH,21
76803,TPJ,9
19577,TEN,1
40357,MSB,1
55663,AGTL,1
19015,BCT,1
19022,ST,19
99006,PNVL,1
12733,MRGA,18
19321,INDB,1
12358,JUC,2
19716,JP,17
64002,DLI,18
64014,OKA,10
95903,TNA,7
97135,TNA,10
12875,SSM,23
12526,DMV,6
13050,RK,18
19062,RMA,18
7410,GY,10
12151,KYN,2
55680,DMR,1
14055,NLV,21
97370,TNA,1
9006,BCT,4
12656,KMT,11
54416,DEC,15
97010,KYN,1
12670,PAR,13
74026,DLI,24
12003,LJN,1
12284,RN,7
22960,BRC,15
12007,MAS,1
19403,MB,15
12247,NZM,7
13009,NGG,70
22150,KGQ,11
55014,ROI,26
22866,PURI,1
69128,ND,10
97445,TNA,16
97115,DR,1
12166,BSB,1
12655,NDB,9
22828,DNKL,15
40409,MSB,1
12358,SRE,5
12627,SBC,1
76804,TPTN,3
12236,GHY,18
40057,MS,4
11102,PNVL,20
12669,CPR,25
63546,ASN,12
17405,KVZ,10
22109,LTT,1
64092,NDLS,5
64097,DSB,2
11204,BHL,9
12014,JUC,3
56222,YPR,12
8627,HWH,1
22992,ADI,7
12603,OGL,9
64016,OKA,10
1655,MMR,5
12843,RGDA,14
12683,PGT,5
54265,BSB,1
22909,RTM,5
22936,BRC,8
12336,PNBE,23
12917,BRC,4
13010,BSB,43
15055,MTJ,4
19026,NDB,18
56223,TTR,25
66603,SA,1
12714,SC,1
15632,JP,25
16024,MYS,10
22915,BVI,2
56262,BNCE,3
12888,HWH,11
40138,MS,5
12168,LTT,13
12721,NZM,46
11073,MAS,18
12704,BBS,20
16305,CAN,16
18211,TIG,7
11071,BHS,23
12164,DR,22
12509,KJM,2
12904,GDA,30
54784,BNW,13
12656,NDB,33
22919,BRC,11
16854,TJ,3
18213,ASKN,12
17603,GWD,4
40029,TBM,18
1705,JBP,14
12655,KMT,31
16359,OGL,17
56769,PGT,1
16305,TCR,6
12213,SC,3
12970,RMA,5
22686,PUNE,10
40056,TBM,1
98146,PNVL,1
12879,MMR,5
40062,MS,15
11101,BH,10
16528,CAN,1
19020,GDA,74
51902,FDB,9
12461,AWR,9
15053,GTNR,11
40316,MSB,2
98215,PNVL,2
12009,ANND,7
12663,BBS,6
14645,SRE,11
68749,SDL,1
12366,JHD,10
12864,BPP,14
15903,LKO,30
57271,NZD,6
97145,DR,1
22927,VR,4
97004,TNA,8
12320,MTJ,2
12915,RHG,13
22615,SA,5
12679,AJJ,2
16023,MYS,1
19028,LDH,5
15011,CDG,20
12815,SSM,22
97074,DR,17
14212,FDB,7
64531,ANDI,3
97101,DR,8
64064,FDB,9
64466,SMK,3
12952,BVI,7
14805,KYN,13
97345,TNA,17
19168,UJN,45
69139,PAD,20
19168,ORAI,20
17406,WL,28
19307,PNP,17
22452,ANND,19
16515,YPR,1
22682,BNC,7
57272,AKP,26
14863,AF,12
16183,TMV,6
22652,KRR,10
22949,MSH,11
14632,PRI,20
22904,BHUJ,1
14646,LDH,10
22991,BRC,5
54058,DSA,23
12113,PUNE,1
22607,SA,9
12356,SRE,6
16021,AJJ,3
97312,DR,10
15629,BAM,9
97367,DR,8
12263,NZM,7
14318,NZM,10
19046,NDB,31
12465,SWM,15
14055,DLI,62
19115,ST,8
69139,BSR,2
12259,NDLS,5
12785,GY,7
98061,PNVL,2
12010,ADI,1
15647,GHY,54
59441,BSR,5
12615,WL,10
14865,JP,24
12932,ANND,3
12968,RMA,5
22625,KJM,9
64015,DSB,12
11095,KJT,14
19401,ADI,1
16094,LJN,1
95739,DR,3
12498,KUN,11
20814,SKT,29
22532,CNB,9
22884,AKP,18
40079,MSB,1
93104,VR,9
40073,MS,4
56224,TK,16
64002,PNP,1
18205,DURG,1
18464,VKN,20
69122,GDA,1
12350,PNC,6
12953,BRC,8
56107,KRR,7
59441,PAD,20
12334,ASN,28
22138,BRC,4
98028,PNVL,1
40358,TBM,1
64464,SNP,8
97380,TNA,1
12118,KYN,8
22877,SA,19
15654,SRE,8
53043,BGP,53
13072,BGP,5
16187,TUP,16
7146,KMT,11
40092,TBM,1
22451,KUN,22
97375,DR,1
12781,ASK,3
19201,ST,17
18448,VBL,22
56264,MYA,11
40377,MSB,1
15651,GHY,1
40382,TBM,1
96104,KJT,1
12615,MTJ,37
12926,ASR,1
15903,DPU,7
74981,MKS,6
22452,ST,22
12648,HUP,20
15097,JMP,3
51701,STA,20
97424,TNA,1
19403,PNU,4
97137,TNA,10
12433,BZA,2
12979,SWM,15
14864,ETW,24
19115,ANND,16
40361,TBM,18
11102,ST,15
19325,AGC,9
12104,MMR,10
19414,PUS,7
22201,SDAH,1
8628,HWH,14
12190,MRA,9
12409,AGC,33
19421,STA,18
40009,TBM,18
13132,RJPB,2
64464,BHD,14
12247,RTM,4
12887,PURI,10
19718,JP,17
16094,BZA,32
22443,BDTS,22
40371,MSB,1
64257,CNB,13
12618,KGQ,30
13303,DHN,1
16517,KGQ,17
16360,ERS,44
12009,ST,4
12103,CNB,12
12664,BAM,17
69111,ST,1
12236,DBRG,26
15116,HPU,4
37652,HWH,18
12603,SAP,15
13151,JAT,96
15669,LKA,4
22683,LKO,30
59439,VR,6
12465,SGZ,8
12980,GDA,9
12426,JAT,1
12073,CTC,8
97095,KYN,24
12436,GHY,19
97143,TNA,10
99010,PNVL,1
11063,TMV,5
12735,YG,5
12833,ND,3
68749,NGE,17
11203,SEH,10
19402,ADI,27
12351,RJPB,23
12903,MUT,24
20904,STA,3
64565,SEO,7
97027,DR,8
19201,ANND,20
15904,MB,4
43821,TRT,16
59811,RTM,1
15159,ALD,20
97096,DR,17
11266,ABKP,1
12932,ST,6
14163,FZD,22
22968,MYR,4
64092,NZM,1
12332,PNC,22
11014,SBC,8
16023,SBC,9
19578,KAWR,14
12903,JRC,31
20814,SEH,14
22191,SJP,6
12335,BARH,11
15159,BCY,14
22477,JP,12
97105,KYN,24
14808,AWR,1
66602,CBE,1
12283,ERS,1
18406,TIG,26
22879,BZA,16
54255,LKO,43
97421,DR,8
12359,PNC,11
22117,PUNE,1
69107,BRC,1
64466,PNP,1
12129,RIG,23
12310,ALD,3
12786,ATP,9
14055,JMP,44
13138,ASN,16
14512,HPU,7
18413,CTC,7
22652,NMKL,12
40388,TBM,1
12510,KJM,39
18006,SBP,22
22941,DSJ,10
12167,JBP,8
12278,HWH,8
40130,TBM,1
53498,SGG,11
66612,OTP,23
12501,ALD,8
19708,ADI,27
64062,DLI,1
97066,DR,17
22834,EE,10
40017,MSB,1
40352,TBM,1
19115,DRD,3
99012,TNA,2
16501,ATP,22
11022,PUNE,36
12781,MTJ,31
12952,NDLS,1
20903,BH,2
3301,DHN,13
12045,KUN,2
12259,CNB,4
12881,BBS,7
14318,SFY,26
16024,SBC,2
18609,BSB,14
64254,CNB,1
74021,SMQL,24
79301,RTM,1
11018,LTT,30
12215,ADI,12
13006,BSB,33
12838,HWH,14
11059,CPR,24
54463,RKSH,38
22972,NDB,9
12263,RTM,5
99024,PNVL,1
22681,AJJ,10
97361,TNA,17
40119,MS,4
97355,DR,8
6548,OTP,4
64002,SMK,3
18610,LTT,1
15933,ASR,38
56107,NMKL,5
14056,ALD,7
19025,MKU,14
82653,YPR,1
12107,KYN,3
12918,BRC,7
15645,PNBE,23
97054,KYN,1
11078,JAT,1
12117,LTT,1
13329,DHN,1
19107,JU,3
99035,TNA,1
12934,ADI,1
22942,DSJ,7
40134,TBM,1
93009,ADH,1
16054,PUT,3
19322,RJPB,1
19707,BRC,10
64156,PNK,14
2732,UJN,11
12461,RE,8
16507,ASK,41
22959,BRC,7
14164,HPU,2
57518,HYB,15
74004,RE,1
22190,JBP,11
40141,TBM,18
12055,DDN,9
12145,BBS,25
13156,ASN,15
73914,SGG,6
40340,TBM,1
12460,SNP,15
12764,KMT,8
93019,VR,1
12102,KYN,16
20814,CTC,39
14219,LKO,12
14731,PTA,15
12952,RTM,4
98178,PNVL,1
13049,PNBE,38
12840,BBS,29
22941,MTJ,9
22618,BNC,8
12146,KYN,26
64282,SLN,18
54421,GGN,8
16516,UD,7
19045,JBP,16
40074,MSB,2
14645,KNN,18
22871,TPTY,19
11018,WADI,23
16053,TRT,4
22651,KRR,10
12350,SGG,12
97128,KYN,1
22137,BH,10
64560,DSA,27
15930,ASN,33
22608,BNC,2
54417,GGN,8
64282,LKO,1
19019,PLG,4
54787,RE,13
64061,FDB,5
22953,DDR,2
12309,CNB,5
82601,MS,1
12675,CBE,11
19401,CNB,25
12539,NGP,9
15929,KNE,28
56605,PTJ,2
12733,SC,23
12921,VAPI,6
12839,CLX,31
82654,JP,1
11054,TNA,16
74021,DSA,2
76851,TJ,18
12252,YNK,25
97129,TNA,17
19019,NVS,9
19715,LJN,17
12334,BARH,21
11060,STA,18
22992,BVI,11
55675,AGTL,1
11071,STA,33
14309,FDB,21
12031,NDLS,1
12331,PNBE,12
40364,TBM,1
51422,RRI,55
12424,ALD,3
22452,PNU,16
64565,SRE,30
40390,MSB,2
19036,ND,5
97441,DR,8
12216,JP,13
13005,BXR,18
7429,BZA,5
12242,ASR,1
12018,NDLS,8
12708,YA,17
22150,PUNE,1
16215,MYS,1
12970,NGP,21
19419,ND,25
40091,TBM,18
40302,TBM,1
19312,UJN,3
13005,JUC,55
12383,ASN,9
12956,AKV,16
15007,LC,35
54463,SEO,15
12821,CTC,12
97084,TNA,8
22432,MTC,9
82631,MAS,1
22915,ADI,9
12951,BRC,4
13005,SRE,47
16057,MAS,1
63263,PWS,3
16502,YPR,1
