flight_number,airline,origin_cityname,destination_cityname
905,TestIndigo,Guwahati,Chennai
905,TestIndigo,Guwahati,Chennai
905,TestIndigo,Guwahati,Chennai
136,TestIndigo,Guwahati,Chennai
136,TestIndigo,Guwahati,Chennai
365,TestIndigo,Guwahati,Chennai
5992,TestIndigo,Hubli,Chennai
5992,TestIndigo,Hubli,Chennai
475,TestIndigo,Surat,Chennai
557,TestIndigo,Coimbatore,Chennai
557,TestIndigo,Coimbatore,Chennai
892,TestIndigo,Coimbatore,Chennai
237,TestIndigo,Coimbatore,Chennai
882,TestIndigo,Coimbatore,Chennai
3752,TestIndigo,Coimbatore,Chennai
6385,TestIndigo,Coimbatore,Chennai
6385,TestIndigo,Coimbatore,Chennai
6313,TestIndigo,Coimbatore,Chennai
7144,TestIndigo,Tiruchirappalli,Chennai
211,TestIndigo,Tiruchirappalli,Chennai
7146,TestIndigo,Tiruchirappalli,Chennai
7148,TestIndigo,Tiruchirappalli,Chennai
7151,TestIndigo,Tiruchirappalli,Chennai
137,TestIndigo,Goa,Chennai
137,TestIndigo,Goa,Chennai
271,TestIndigo,Kolkata,Chennai
271,TestIndigo,Kolkata,Chennai
271,TestIndigo,Kolkata,Chennai
563,TestIndigo,Kolkata,Chennai
275,TestIndigo,Kolkata,Chennai
3326,TestIndigo,Kolkata,Chennai
192,TestIndigo,Kolkata,Chennai
534,TestIndigo,Kolkata,Chennai
291,TestIndigo,Kolkata,Chennai
651,TestIndigo,Kolkata,Chennai
7101,TestIndigo,Mangalore,Chennai
7139,TestIndigo,Mangalore,Chennai
7995,TestIndigo,Kochi,Hubli
7995,TestIndigo,Kochi,Hubli
5993,TestIndigo,Ahmedabad,Hubli
5993,TestIndigo,Ahmedabad,Hubli
5993,TestIndigo,Ahmedabad,Hubli
5993,TestIndigo,Ahmedabad,Hubli
661,TestIndigo,Bengaluru,Hubli
661,TestIndigo,Bengaluru,Hubli
661,TestIndigo,Bengaluru,Hubli
661,TestIndigo,Bengaluru,Hubli
5991,TestIndigo,Chennai,Hubli
5991,TestIndigo,Chennai,Hubli
7998,TestIndigo,Goa,Hubli
7259,TestIndigo,Agartala,Aizwal
331,TestIndigo,Guwahati,Jorhat
331,TestIndigo,Guwahati,Jorhat
5989,TestIndigo,Kolkata,Jorhat
913,TestIndigo,Hyderabad,Surat
913,TestIndigo,Hyderabad,Surat
913,TestIndigo,Hyderabad,Surat
752,TestIndigo,Hyderabad,Surat
2066,TestIndigo,Delhi,Surat
2066,TestIndigo,Delhi,Surat
2126,TestIndigo,Delhi,Surat
2126,TestIndigo,Delhi,Surat
264,TestIndigo,Mumbai,Surat
264,TestIndigo,Mumbai,Surat
913,TestIndigo,Jaipur,Surat
2065,TestIndigo,Bengaluru,Surat
2065,TestIndigo,Bengaluru,Surat
319,TestIndigo,Chennai,Surat
127,TestIndigo,Goa,Surat
722,TestIndigo,Kolkata,Surat
627,TestIndigo,Hyderabad,Coimbatore
744,TestIndigo,Hyderabad,Coimbatore
744,TestIndigo,Hyderabad,Coimbatore
381,TestIndigo,Hyderabad,Coimbatore
381,TestIndigo,Hyderabad,Coimbatore
776,TestIndigo,Hyderabad,Coimbatore
486,TestIndigo,Hyderabad,Coimbatore
486,TestIndigo,Hyderabad,Coimbatore
908,TestIndigo,Delhi,Coimbatore
908,TestIndigo,Delhi,Coimbatore
908,TestIndigo,Delhi,Coimbatore
3752,TestIndigo,Delhi,Coimbatore
375,TestIndigo,Mumbai,Coimbatore
6313,TestIndigo,Mumbai,Coimbatore
354,TestIndigo,Bengaluru,Coimbatore
317,TestIndigo,Bengaluru,Coimbatore
317,TestIndigo,Bengaluru,Coimbatore
354,TestIndigo,Bengaluru,Coimbatore
6218,TestIndigo,Bengaluru,Coimbatore
354,TestIndigo,Bengaluru,Coimbatore
131,TestIndigo,Bengaluru,Coimbatore
317,TestIndigo,Bengaluru,Coimbatore
101,TestIndigo,Chennai,Coimbatore
101,TestIndigo,Chennai,Coimbatore
101,TestIndigo,Chennai,Coimbatore
985,TestIndigo,Chennai,Coimbatore
238,TestIndigo,Chennai,Coimbatore
881,TestIndigo,Chennai,Coimbatore
275,TestIndigo,Chennai,Coimbatore
381,TestIndigo,Chennai,Coimbatore
381,TestIndigo,Chennai,Coimbatore
102,TestIndigo,Chennai,Coimbatore
102,TestIndigo,Chennai,Coimbatore
975,TestIndigo,Bengaluru,Kannur
975,TestIndigo,Bengaluru,Kannur
7971,TestIndigo,Chennai,Kannur
7973,TestIndigo,Hubli,Kannur
738,TestIndigo,Hyderabad,Jammu
554,TestIndigo,Delhi,Jammu
554,TestIndigo,Delhi,Jammu
249,TestIndigo,Delhi,Jammu
249,TestIndigo,Delhi,Jammu
249,TestIndigo,Delhi,Jammu
576,TestIndigo,Lucknow,Jammu
576,TestIndigo,Lucknow,Jammu
576,TestIndigo,Lucknow,Jammu
576,TestIndigo,Lucknow,Jammu
576,TestIndigo,Lucknow,Jammu
559,TestIndigo,Mumbai,Jammu
653,TestIndigo,Srinagar,Jammu
7243,TestIndigo,Hyderabad,Bhopal
7245,TestIndigo,Ahmedabad,Bhopal
201,TestIndigo,Bengaluru,Bhopal
3645,TestIndigo,Delhi,Dibrugarh
455,TestIndigo,Kolkata,Dibrugarh
455,TestIndigo,Kolkata,Dibrugarh
455,TestIndigo,Kolkata,Dibrugarh
455,TestIndigo,Kolkata,Dibrugarh
455,TestIndigo,Kolkata,Dibrugarh
462,TestIndigo,Hyderabad,Agartala
6114,TestIndigo,Imphal,Agartala
524,TestIndigo,Bengaluru,Agartala
524,TestIndigo,Bengaluru,Agartala
524,TestIndigo,Bengaluru,Agartala
462,TestIndigo,Guwahati,Agartala
462,TestIndigo,Guwahati,Agartala
462,TestIndigo,Guwahati,Agartala
457,TestIndigo,Guwahati,Agartala
525,TestIndigo,Guwahati,Agartala
7258,TestIndigo,Aizwal,Agartala
861,TestIndigo,Kolkata,Agartala
358,TestIndigo,Kolkata,Agartala
321,TestIndigo,Kolkata,Agartala
892,TestIndigo,Kolkata,Agartala
276,TestIndigo,Kolkata,Agartala
374,TestIndigo,Kolkata,Agartala
7163,TestIndigo,Kochi,Tiruchirappalli
7172,TestIndigo,Kochi,Tiruchirappalli
7172,TestIndigo,Kochi,Tiruchirappalli
7272,TestIndigo,Kochi,Tiruchirappalli
7158,TestIndigo,Kochi,Tiruchirappalli
7162,TestIndigo,Bengaluru,Tiruchirappalli
7162,TestIndigo,Bengaluru,Tiruchirappalli
7143,TestIndigo,Chennai,Tiruchirappalli
7143,TestIndigo,Chennai,Tiruchirappalli
7145,TestIndigo,Chennai,Tiruchirappalli
7147,TestIndigo,Chennai,Tiruchirappalli
7149,TestIndigo,Chennai,Tiruchirappalli
43,TestIndigo,Tiruchirappalli,Tiruchirappalli
743,TestIndigo,Hyderabad,Goa
6743,TestIndigo,Hyderabad,Goa
743,TestIndigo,Hyderabad,Goa
743,TestIndigo,Hyderabad,Goa
743,TestIndigo,Hyderabad,Goa
711,TestIndigo,Hyderabad,Goa
905,TestIndigo,Hyderabad,Goa
309,TestIndigo,Hyderabad,Goa
6913,TestIndigo,Hyderabad,Goa
329,TestIndigo,Delhi,Goa
367,TestIndigo,Delhi,Goa
367,TestIndigo,Delhi,Goa
367,TestIndigo,Delhi,Goa
161,TestIndigo,Delhi,Goa
614,TestIndigo,Delhi,Goa
399,TestIndigo,Delhi,Goa
399,TestIndigo,Delhi,Goa
792,TestIndigo,Delhi,Goa
505,TestIndigo,Delhi,Goa
505,TestIndigo,Delhi,Goa
979,TestIndigo,Lucknow,Goa
979,TestIndigo,Lucknow,Goa
588,TestIndigo,Lucknow,Goa
588,TestIndigo,Lucknow,Goa
588,TestIndigo,Lucknow,Goa
6136,TestIndigo,Kochi,Goa
977,TestIndigo,Kochi,Goa
179,TestIndigo,Mumbai,Goa
831,TestIndigo,Mumbai,Goa
711,TestIndigo,Mumbai,Goa
419,TestIndigo,Mumbai,Goa
419,TestIndigo,Mumbai,Goa
981,TestIndigo,Mumbai,Goa
981,TestIndigo,Mumbai,Goa
161,TestIndigo,Ahmedabad,Goa
947,TestIndigo,Ahmedabad,Goa
161,TestIndigo,Ahmedabad,Goa
947,TestIndigo,Ahmedabad,Goa
6236,TestIndigo,Bengaluru,Goa
6194,TestIndigo,Bengaluru,Goa
194,TestIndigo,Bengaluru,Goa
345,TestIndigo,Bengaluru,Goa
279,TestIndigo,Bengaluru,Goa
178,TestIndigo,Bengaluru,Goa
6236,TestIndigo,Bengaluru,Goa
194,TestIndigo,Bengaluru,Goa
345,TestIndigo,Bengaluru,Goa
245,TestIndigo,Indore,Goa
116,TestIndigo,Pune,Goa
128,TestIndigo,Chennai,Goa
128,TestIndigo,Chennai,Goa
128,TestIndigo,Chennai,Goa
7997,TestIndigo,Hubli,Goa
7997,TestIndigo,Hubli,Goa
126,TestIndigo,Surat,Goa
634,TestIndigo,Kolkata,Goa
634,TestIndigo,Kolkata,Goa
634,TestIndigo,Kolkata,Goa
832,TestIndigo,Kolkata,Goa
539,TestIndigo,Hyderabad,Kolkata
353,TestIndigo,Hyderabad,Kolkata
353,TestIndigo,Hyderabad,Kolkata
599,TestIndigo,Hyderabad,Kolkata
376,TestIndigo,Hyderabad,Kolkata
731,TestIndigo,Hyderabad,Kolkata
997,TestIndigo,Hyderabad,Kolkata
866,TestIndigo,Hyderabad,Kolkata
587,TestIndigo,Hyderabad,Kolkata
587,TestIndigo,Hyderabad,Kolkata
6927,TestIndigo,Hyderabad,Kolkata
944,TestIndigo,Hyderabad,Kolkata
944,TestIndigo,Hyderabad,Kolkata
6246,TestIndigo,Hyderabad,Kolkata
282,TestIndigo,Delhi,Kolkata
861,TestIndigo,Delhi,Kolkata
219,TestIndigo,Delhi,Kolkata
219,TestIndigo,Delhi,Kolkata
219,TestIndigo,Delhi,Kolkata
377,TestIndigo,Delhi,Kolkata
377,TestIndigo,Delhi,Kolkata
455,TestIndigo,Delhi,Kolkata
455,TestIndigo,Delhi,Kolkata
455,TestIndigo,Delhi,Kolkata
455,TestIndigo,Delhi,Kolkata
455,TestIndigo,Delhi,Kolkata
921,TestIndigo,Delhi,Kolkata
786,TestIndigo,Delhi,Kolkata
283,TestIndigo,Delhi,Kolkata
307,TestIndigo,Delhi,Kolkata
615,TestIndigo,Delhi,Kolkata
173,TestIndigo,Delhi,Kolkata
173,TestIndigo,Delhi,Kolkata
716,TestIndigo,Varanasi,Kolkata
716,TestIndigo,Varanasi,Kolkata
716,TestIndigo,Varanasi,Kolkata
716,TestIndigo,Varanasi,Kolkata
7257,TestIndigo,Varanasi,Kolkata
707,TestIndigo,Bhubaneswar,Kolkata
707,TestIndigo,Bhubaneswar,Kolkata
557,TestIndigo,Bhubaneswar,Kolkata
722,TestIndigo,Bhubaneswar,Kolkata
7236,TestIndigo,Bhubaneswar,Kolkata
411,TestIndigo,Bhubaneswar,Kolkata
411,TestIndigo,Bhubaneswar,Kolkata
598,TestIndigo,Bhubaneswar,Kolkata
7236,TestIndigo,Bhubaneswar,Kolkata
664,TestIndigo,Nagpur,Kolkata
403,TestIndigo,Nagpur,Kolkata
974,TestIndigo,Nagpur,Kolkata
958,TestIndigo,Bagdogra,Kolkata
6132,TestIndigo,Bagdogra,Kolkata
534,TestIndigo,Bagdogra,Kolkata
958,TestIndigo,Bagdogra,Kolkata
6132,TestIndigo,Bagdogra,Kolkata
534,TestIndigo,Bagdogra,Kolkata
417,TestIndigo,Dimapur,Kolkata
634,TestIndigo,Lucknow,Kolkata
244,TestIndigo,Lucknow,Kolkata
244,TestIndigo,Lucknow,Kolkata
866,TestIndigo,Lucknow,Kolkata
3178,TestIndigo,Kochi,Kolkata
228,TestIndigo,Kochi,Kolkata
228,TestIndigo,Kochi,Kolkata
501,TestIndigo,Kochi,Kolkata
6749,TestIndigo,Mumbai,Kolkata
321,TestIndigo,Mumbai,Kolkata
323,TestIndigo,Mumbai,Kolkata
395,TestIndigo,Mumbai,Kolkata
5153,TestIndigo,Mumbai,Kolkata
587,TestIndigo,Mumbai,Kolkata
833,TestIndigo,Visakhapatnam,Kolkata
202,TestIndigo,Imphal,Kolkata
202,TestIndigo,Imphal,Kolkata
358,TestIndigo,Imphal,Kolkata
875,TestIndigo,Imphal,Kolkata
689,TestIndigo,Patna,Kolkata
689,TestIndigo,Patna,Kolkata
634,TestIndigo,Patna,Kolkata
634,TestIndigo,Patna,Kolkata
708,TestIndigo,Patna,Kolkata
342,TestIndigo,Patna,Kolkata
973,TestIndigo,Port Blair,Kolkata
6616,TestIndigo,Port Blair,Kolkata
363,TestIndigo,Ahmedabad,Kolkata
363,TestIndigo,Ahmedabad,Kolkata
125,TestIndigo,Ahmedabad,Kolkata
125,TestIndigo,Ahmedabad,Kolkata
746,TestIndigo,Ahmedabad,Kolkata
135,TestIndigo,Ahmedabad,Kolkata
135,TestIndigo,Ahmedabad,Kolkata
751,TestIndigo,Ahmedabad,Kolkata
363,TestIndigo,Ahmedabad,Kolkata
125,TestIndigo,Ahmedabad,Kolkata
125,TestIndigo,Ahmedabad,Kolkata
135,TestIndigo,Ahmedabad,Kolkata
135,TestIndigo,Ahmedabad,Kolkata
751,TestIndigo,Ahmedabad,Kolkata
751,TestIndigo,Ahmedabad,Kolkata
6315,TestIndigo,Jaipur,Kolkata
207,TestIndigo,Jaipur,Kolkata
237,TestIndigo,Jaipur,Kolkata
237,TestIndigo,Jaipur,Kolkata
713,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
339,TestIndigo,Bengaluru,Kolkata
344,TestIndigo,Bengaluru,Kolkata
874,TestIndigo,Bengaluru,Kolkata
433,TestIndigo,Bengaluru,Kolkata
172,TestIndigo,Bengaluru,Kolkata
172,TestIndigo,Bengaluru,Kolkata
997,TestIndigo,Bengaluru,Kolkata
714,TestIndigo,Bengaluru,Kolkata
676,TestIndigo,Bengaluru,Kolkata
6141,TestIndigo,Bengaluru,Kolkata
6141,TestIndigo,Bengaluru,Kolkata
529,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
713,TestIndigo,Bengaluru,Kolkata
6339,TestIndigo,Bengaluru,Kolkata
344,TestIndigo,Bengaluru,Kolkata
874,TestIndigo,Bengaluru,Kolkata
433,TestIndigo,Bengaluru,Kolkata
172,TestIndigo,Bengaluru,Kolkata
172,TestIndigo,Bengaluru,Kolkata
6918,TestIndigo,Ranchi,Kolkata
822,TestIndigo,Ranchi,Kolkata
822,TestIndigo,Ranchi,Kolkata
994,TestIndigo,Ranchi,Kolkata
392,TestIndigo,Indore,Kolkata
7253,TestIndigo,Silchar,Kolkata
7253,TestIndigo,Silchar,Kolkata
7989,TestIndigo,Allahabad,Kolkata
7993,TestIndigo,Allahabad,Kolkata
811,TestIndigo,Raipur,Kolkata
252,TestIndigo,Raipur,Kolkata
716,TestIndigo,Raipur,Kolkata
716,TestIndigo,Raipur,Kolkata
376,TestIndigo,Chandigarh,Kolkata
553,TestIndigo,Pune,Kolkata
553,TestIndigo,Pune,Kolkata
142,TestIndigo,Pune,Kolkata
142,TestIndigo,Pune,Kolkata
523,TestIndigo,Pune,Kolkata
523,TestIndigo,Pune,Kolkata
7249,TestIndigo,Guwahati,Kolkata
7249,TestIndigo,Guwahati,Kolkata
7249,TestIndigo,Guwahati,Kolkata
7103,TestIndigo,Guwahati,Kolkata
7103,TestIndigo,Guwahati,Kolkata
7103,TestIndigo,Guwahati,Kolkata
6973,TestIndigo,Guwahati,Kolkata
6918,TestIndigo,Guwahati,Kolkata
6918,TestIndigo,Guwahati,Kolkata
7249,TestIndigo,Guwahati,Kolkata
394,TestIndigo,Guwahati,Kolkata
886,TestIndigo,Guwahati,Kolkata
596,TestIndigo,Guwahati,Kolkata
856,TestIndigo,Guwahati,Kolkata
291,TestIndigo,Guwahati,Kolkata
572,TestIndigo,Guwahati,Kolkata
6248,TestIndigo,Guwahati,Kolkata
895,TestIndigo,Guwahati,Kolkata
987,TestIndigo,Chennai,Kolkata
987,TestIndigo,Chennai,Kolkata
987,TestIndigo,Chennai,Kolkata
987,TestIndigo,Chennai,Kolkata
797,TestIndigo,Chennai,Kolkata
892,TestIndigo,Chennai,Kolkata
292,TestIndigo,Chennai,Kolkata
183,TestIndigo,Chennai,Kolkata
183,TestIndigo,Chennai,Kolkata
571,TestIndigo,Chennai,Kolkata
923,TestIndigo,Chennai,Kolkata
649,TestIndigo,Chennai,Kolkata
6385,TestIndigo,Chennai,Kolkata
6385,TestIndigo,Chennai,Kolkata
7261,TestIndigo,Aizwal,Kolkata
5988,TestIndigo,Jorhat,Kolkata
723,TestIndigo,Surat,Kolkata
206,TestIndigo,Dibrugarh,Kolkata
206,TestIndigo,Dibrugarh,Kolkata
206,TestIndigo,Dibrugarh,Kolkata
206,TestIndigo,Dibrugarh,Kolkata
206,TestIndigo,Dibrugarh,Kolkata
6488,TestIndigo,Agartala,Kolkata
275,TestIndigo,Agartala,Kolkata
6114,TestIndigo,Agartala,Kolkata
294,TestIndigo,Agartala,Kolkata
277,TestIndigo,Agartala,Kolkata
373,TestIndigo,Agartala,Kolkata
833,TestIndigo,Agartala,Kolkata
6488,TestIndigo,Agartala,Kolkata
275,TestIndigo,Agartala,Kolkata
6114,TestIndigo,Agartala,Kolkata
294,TestIndigo,Agartala,Kolkata
277,TestIndigo,Agartala,Kolkata
373,TestIndigo,Agartala,Kolkata
803,TestIndigo,Goa,Kolkata
633,TestIndigo,Goa,Kolkata
7238,TestIndigo,Jabalpur,Kolkata
2132,TestIndigo,Delhi,Srinagar
2132,TestIndigo,Delhi,Srinagar
2486,TestIndigo,Delhi,Srinagar
2148,TestIndigo,Delhi,Srinagar
477,TestIndigo,Amritsar,Srinagar
477,TestIndigo,Amritsar,Srinagar
211,TestIndigo,Bengaluru,Srinagar
211,TestIndigo,Bengaluru,Srinagar
211,TestIndigo,Bengaluru,Srinagar
372,TestIndigo,Chandigarh,Srinagar
576,TestIndigo,Jammu,Srinagar
576,TestIndigo,Jammu,Srinagar
576,TestIndigo,Jammu,Srinagar
554,TestIndigo,Jammu,Srinagar
559,TestIndigo,Jammu,Srinagar
7237,TestIndigo,Kolkata,Jabalpur
7137,TestIndigo,Hyderabad,Mangalore
7169,TestIndigo,Kochi,Mangalore
7171,TestIndigo,Kochi,Mangalore
7176,TestIndigo,Kochi,Mangalore
7176,TestIndigo,Kochi,Mangalore
568,TestIndigo,Mumbai,Mangalore
223,TestIndigo,Mumbai,Mangalore
3175,TestIndigo,Mumbai,Mangalore
6724,TestIndigo,Bengaluru,Mangalore
6724,TestIndigo,Bengaluru,Mangalore
902,TestIndigo,Bengaluru,Mangalore
875,TestIndigo,Bengaluru,Mangalore
875,TestIndigo,Bengaluru,Mangalore
6724,TestIndigo,Bengaluru,Mangalore
902,TestIndigo,Bengaluru,Mangalore
857,TestIndigo,Bengaluru,Mangalore
425,TestIndigo,Bengaluru,Mangalore
7102,TestIndigo,Chennai,Mangalore
7141,TestIndigo,Chennai,Mangalore
829,Vistara,Delhi,Hyderabad
829,Vistara,Delhi,Hyderabad
899,Vistara,Delhi,Hyderabad
879,Vistara,Delhi,Hyderabad
860,Vistara,Hyderabad,Delhi
860,Vistara,Hyderabad,Delhi
830,Vistara,Hyderabad,Delhi
890,Vistara,Hyderabad,Delhi
870,Vistara,Hyderabad,Delhi
724,Vistara,Varanasi,Delhi
724,Vistara,Varanasi,Delhi
738,Vistara,Varanasi,Delhi
955,Vistara,Varanasi,Delhi
786,Vistara,Bhubaneswar,Delhi
784,Vistara,Bhubaneswar,Delhi
782,Vistara,Bhubaneswar,Delhi
726,Vistara,Bagdogra,Delhi
721,Vistara,Bagdogra,Delhi
726,Vistara,Bagdogra,Delhi
762,Vistara,Lucknow,Delhi
997,Vistara,Lucknow,Delhi
835,Vistara,Lucknow,Delhi
835,Vistara,Lucknow,Delhi
882,Vistara,Kochi,Delhi
886,Vistara,Kochi,Delhi
930,Vistara,Mumbai,Delhi
970,Vistara,Mumbai,Delhi
970,Vistara,Mumbai,Delhi
970,Vistara,Mumbai,Delhi
994,Vistara,Mumbai,Delhi
994,Vistara,Mumbai,Delhi
960,Vistara,Mumbai,Delhi
944,Vistara,Mumbai,Delhi
902,Vistara,Mumbai,Delhi
996,Vistara,Mumbai,Delhi
996,Vistara,Mumbai,Delhi
940,Vistara,Mumbai,Delhi
988,Vistara,Mumbai,Delhi
950,Vistara,Mumbai,Delhi
707,Vistara,Amritsar,Delhi
707,Vistara,Amritsar,Delhi
602,Vistara,Leh,Delhi
932,Vistara,Ahmedabad,Delhi
946,Vistara,Ahmedabad,Delhi
976,Vistara,Ahmedabad,Delhi
966,Vistara,Ahmedabad,Delhi
946,Vistara,Ahmedabad,Delhi
976,Vistara,Ahmedabad,Delhi
966,Vistara,Ahmedabad,Delhi
810,Vistara,Bengaluru,Delhi
812,Vistara,Bengaluru,Delhi
816,Vistara,Bengaluru,Delhi
816,Vistara,Bengaluru,Delhi
818,Vistara,Bengaluru,Delhi
814,Vistara,Bengaluru,Delhi
820,Vistara,Bengaluru,Delhi
810,Vistara,Bengaluru,Delhi
812,Vistara,Bengaluru,Delhi
816,Vistara,Bengaluru,Delhi
816,Vistara,Bengaluru,Delhi
816,Vistara,Bengaluru,Delhi
983,Vistara,Ranchi,Delhi
754,Vistara,Ranchi,Delhi
879,Vistara,Chandigarh,Delhi
990,Vistara,Pune,Delhi
972,Vistara,Pune,Delhi
998,Vistara,Pune,Delhi
992,Vistara,Pune,Delhi
969,Vistara,Guwahati,Delhi
788,Vistara,Guwahati,Delhi
832,Vistara,Chennai,Delhi
834,Vistara,Chennai,Delhi
854,Vistara,Goa,Delhi
856,Vistara,Goa,Delhi
856,Vistara,Goa,Delhi
848,Vistara,Goa,Delhi
868,Vistara,Goa,Delhi
720,Vistara,Kolkata,Delhi
720,Vistara,Kolkata,Delhi
778,Vistara,Kolkata,Delhi
708,Vistara,Kolkata,Delhi
612,Vistara,Srinagar,Delhi
723,Vistara,Delhi,Varanasi
723,Vistara,Delhi,Varanasi
723,Vistara,Delhi,Varanasi
737,Vistara,Delhi,Varanasi
737,Vistara,Delhi,Varanasi
994,Vistara,Delhi,Varanasi
785,Vistara,Delhi,Bhubaneswar
781,Vistara,Delhi,Bhubaneswar
781,Vistara,Delhi,Bhubaneswar
711,Vistara,Bengaluru,Bhubaneswar
725,Vistara,Delhi,Bagdogra
725,Vistara,Delhi,Bagdogra
725,Vistara,Delhi,Bagdogra
726,Vistara,Guwahati,Bagdogra
761,Vistara,Delhi,Lucknow
812,Vistara,Delhi,Lucknow
998,Vistara,Delhi,Lucknow
998,Vistara,Delhi,Lucknow
998,Vistara,Delhi,Lucknow
998,Vistara,Delhi,Lucknow
883,Vistara,Delhi,Kochi
885,Vistara,Delhi,Kochi
734,Vistara,Chennai,Kochi
975,Vistara,Delhi,Mumbai
943,Vistara,Delhi,Mumbai
963,Vistara,Delhi,Mumbai
995,Vistara,Delhi,Mumbai
995,Vistara,Delhi,Mumbai
995,Vistara,Delhi,Mumbai
983,Vistara,Delhi,Mumbai
993,Vistara,Delhi,Mumbai
933,Vistara,Delhi,Mumbai
933,Vistara,Delhi,Mumbai
955,Vistara,Delhi,Mumbai
977,Vistara,Delhi,Mumbai
981,Vistara,Delhi,Mumbai
736,Vistara,Amritsar,Mumbai
636,Vistara,Amritsar,Mumbai
994,Vistara,Goa,Mumbai
976,Vistara,Delhi,Amritsar
976,Vistara,Delhi,Amritsar
735,Vistara,Mumbai,Amritsar
601,Vistara,Delhi,Leh
833,Vistara,Chennai,Port Blair
747,Vistara,Kolkata,Port Blair
959,Vistara,Delhi,Ahmedabad
959,Vistara,Delhi,Ahmedabad
959,Vistara,Delhi,Ahmedabad
979,Vistara,Delhi,Ahmedabad
969,Vistara,Delhi,Ahmedabad
923,Vistara,Bengaluru,Ahmedabad
925,Vistara,Bengaluru,Ahmedabad
925,Vistara,Bengaluru,Ahmedabad
923,Vistara,Bengaluru,Ahmedabad
821,Vistara,Delhi,Bengaluru
821,Vistara,Delhi,Bengaluru
811,Vistara,Delhi,Bengaluru
811,Vistara,Delhi,Bengaluru
815,Vistara,Delhi,Bengaluru
815,Vistara,Delhi,Bengaluru
817,Vistara,Delhi,Bengaluru
813,Vistara,Delhi,Bengaluru
819,Vistara,Delhi,Bengaluru
819,Vistara,Delhi,Bengaluru
819,Vistara,Delhi,Bengaluru
925,Vistara,Bhubaneswar,Bengaluru
924,Vistara,Ahmedabad,Bengaluru
926,Vistara,Ahmedabad,Bengaluru
924,Vistara,Ahmedabad,Bengaluru
764,Vistara,Kolkata,Bengaluru
751,Vistara,Delhi,Ranchi
751,Vistara,Delhi,Ranchi
753,Vistara,Delhi,Ranchi
830,Vistara,Delhi,Chandigarh
989,Vistara,Delhi,Pune
989,Vistara,Delhi,Pune
720,Vistara,Delhi,Pune
997,Vistara,Delhi,Pune
946,Vistara,Delhi,Guwahati
946,Vistara,Delhi,Guwahati
946,Vistara,Delhi,Guwahati
946,Vistara,Delhi,Guwahati
787,Vistara,Delhi,Guwahati
787,Vistara,Delhi,Guwahati
725,Vistara,Bagdogra,Guwahati
833,Vistara,Delhi,Chennai
833,Vistara,Delhi,Chennai
833,Vistara,Delhi,Chennai
833,Vistara,Delhi,Chennai
835,Vistara,Delhi,Chennai
835,Vistara,Delhi,Chennai
835,Vistara,Delhi,Chennai
731,Vistara,Kochi,Chennai
834,Vistara,Port Blair,Chennai
734,Vistara,Kolkata,Chennai
732,Vistara,Kolkata,Chennai
611,Vistara,Srinagar,Jammu
725,Vistara,Bagdogra,Dibrugarh
855,Vistara,Delhi,Goa
855,Vistara,Delhi,Goa
847,Vistara,Delhi,Goa
867,Vistara,Delhi,Goa
861,Vistara,Mumbai,Goa
747,Vistara,Delhi,Kolkata
707,Vistara,Delhi,Kolkata
719,Vistara,Delhi,Kolkata
778,Vistara,Port Blair,Kolkata
733,Vistara,Chennai,Kolkata
733,Vistara,Chennai,Kolkata
731,Vistara,Chennai,Kolkata
731,Vistara,Chennai,Kolkata
799,Vistara,Delhi,Srinagar
612,Vistara,Jammu,Srinagar
212,TruJet,Aurangabad,Hyderabad
212,TruJet,Aurangabad,Hyderabad
192,TruJet,Visakhapatnam,Hyderabad
194,TruJet,Visakhapatnam,Hyderabad
142,TruJet,Rajahmundry,Hyderabad
144,TruJet,Rajahmundry,Hyderabad
132,TruJet,Vijayawada,Hyderabad
134,TruJet,Vijayawada,Hyderabad
102,TruJet,Tirupati,Hyderabad
104,TruJet,Tirupati,Hyderabad
106,TruJet,Tirupati,Hyderabad
108,TruJet,Tirupati,Hyderabad
501,TruJet,Chennai,Hyderabad
503,TruJet,Chennai,Hyderabad
122,TruJet,Goa,Hyderabad
124,TruJet,Goa,Hyderabad
171,TruJet,Hyderabad,Kadapa
301,TruJet,Vijayawada,Kadapa
535,TruJet,Chennai,Kadapa
711,TruJet,Ahmedabad,Kandla
211,TruJet,Hyderabad,Aurangabad
191,TruJet,Hyderabad,Visakhapatnam
193,TruJet,Hyderabad,Visakhapatnam
531,TruJet,Chennai,Salem
533,TruJet,Chennai,Salem
141,TruJet,Hyderabad,Rajahmundry
143,TruJet,Hyderabad,Rajahmundry
712,TruJet,Keshod,Ahmedabad
752,TruJet,Indore,Ahmedabad
754,TruJet,Indore,Ahmedabad
706,TruJet,Porbandar,Ahmedabad
131,TruJet,Hyderabad,Vijayawada
133,TruJet,Hyderabad,Vijayawada
175,TruJet,Ahmedabad,Indore
101,TruJet,Hyderabad,Tirupati
103,TruJet,Hyderabad,Tirupati
